,umap_1,umap_2,paul15_clusters,11DC,19Lymph,7MEP,15Mo,3Ery
W31509,-5.604191,8.22682,14Mo,0.03220389466860026,0.005979272030768177,0.14609398863388914,0.7764495212041025,0.03927332346264095
W31510,-7.0794573,7.1036663,13Baso,0.044766381197199875,0.001771793654262002,0.0847366977960002,0.8231647967119783,0.0455603306405606
W31511,-4.5090694,6.2603106,10GMP,0.04236389124925969,0.028077405459705423,0.37168823960653025,0.5234968239882242,0.0343736396962815
W31512,3.0437624,4.764085,7MEP,0.0006141893379984513,0.008313722860008381,0.37435272185075025,0.08594872813520184,0.530770637816042
W31513,8.032711,2.89187,3Ery,4.814399359994249e-05,0.004955025334323393,0.0004302457588616752,0.13158464727746186,0.8629819376357541
W31514,0.027878728,5.168976,7MEP,0.0034782567051751746,0.045275901979669464,0.8647355683249841,0.003112885004451547,0.08339738798572065
W31515,-5.474255,6.82358,13Baso,0.04018887712460392,0.012887432335064888,0.19945508737992362,0.7101263640367483,0.03734223912366027
W31516,8.171197,7.233042,1Ery,3.273379318700974e-05,0.0046896749558444605,0.004487648302098834,0.1307215512792756,0.8600683916695951
W31517,-3.9765813,7.9048553,14Mo,0.03946459362533828,0.024342365591514238,0.3253231210252041,0.5828409006750819,0.028029019082862483
W31518,-5.731432,7.485481,13Baso,0.08034705713144769,0.010983919087931657,0.15261376573672408,0.7208531428305374,0.0352021152133603
W31519,-2.1760488,6.07918,10GMP,0.020186749708530922,0.06117448846487045,0.7441545295787104,0.13519381570733935,0.03929041654054986
W31520,-5.0370526,6.107799,9GMP,0.021958486074651735,0.009286179771087052,0.34134194003159374,0.5549316225017613,0.07248177162090709
W31521,6.8205633,3.019844,3Ery,4.576227198661427e-05,0.0048870002549565835,0.0030099830747342318,0.13126575198446136,0.8607915024138623
W31522,-7.0153155,6.391736,13Baso,0.04065819083936333,0.003546483651663075,0.12259785481093904,0.786549772685351,0.04664769801268457
W31523,7.669446,6.9113197,2Ery,3.0488112337933518e-05,0.0046638618870827,0.005782728127391086,0.13051105590457743,0.8590118659686119
W31524,-4.207211,7.37562,13Baso,0.030841665755944474,0.03548611826716025,0.34282642554752774,0.558912331021417,0.031933459407951496
W31525,7.962481,6.2279053,2Ery,3.36745995428562e-05,0.004713499404458676,0.004114852183572034,0.13081348972197224,0.8603244840904551
W31526,-0.110207476,4.335728,6Ery,0.0036837541625165597,0.04865748449032195,0.8479824861141377,0.005530593619602881,0.09414568161342185
W31527,2.0013182,5.1462483,6Ery,0.0011673818175871656,0.019297538768851544,0.5926004494238821,0.04639291660166396,0.3405417133880162
W31528,-4.8705597,7.6006722,13Baso,0.03741341369170409,0.015716512264286303,0.23640557990884425,0.6776340719266989,0.032830422208467484
W31529,6.266911,3.1691914,3Ery,4.4382248030254575e-05,0.004758277305327818,0.010632471853311523,0.13037928414101546,0.854185584452316
W31530,-4.8058653,8.364532,13Baso,0.03088165996890978,0.02275451298276596,0.2010451878197336,0.7074843816617998,0.037834257566791735
W31531,-4.420668,2.591462,11DC,0.8107845106732635,0.053451797297676816,0.0063361289404691296,0.12730977586582062,0.0021177872227710515
W31532,-6.0890408,10.138378,14Mo,0.008469103905055836,0.006287569164193303,0.10720054642302908,0.8285647184421644,0.04947806206555839
W31533,-2.278245,5.731822,10GMP,0.022342029994266384,0.0763605109712644,0.7429604522828572,0.10468420140495353,0.053652805346659414
W31534,-0.76244164,6.832388,8Mk,0.006046635316672839,0.011873395630251323,0.7489433535292503,0.13492895151312267,0.09820766401070373
W31535,-2.7098572,6.3596826,9GMP,0.01652273983793853,0.04216645990442703,0.6253273070244112,0.27660425831085317,0.03937923492237102
W31536,6.828476,5.662307,2Ery,2.9653404544416784e-05,0.0046639181881731355,0.00590151912637782,0.13053468322475378,0.8588702260561518
W31537,-3.5493007,7.589979,13Baso,0.029159893889743323,0.0679447586170036,0.42693858758445,0.4472908062882833,0.028665953620520726
W31538,-5.7496157,7.599089,14Mo,0.03768869075107727,0.005644087121609776,0.13752054637744668,0.7789584749098957,0.04018820083997157
W31539,-2.836953,6.645484,13Baso,0.018188388868438314,0.03734054050296925,0.6253552040152143,0.272845081677737,0.04627078493564216
W31540,-5.237881,8.528769,14Mo,0.036210710750634596,0.008486842085036635,0.16646729820361517,0.7522567240267518,0.036578424933962815
W31541,5.8090634,6.11023,5Ery,1.2362478480205748e-05,0.004435943132967913,0.020980432737393317,0.128172420354273,0.8463988412968865
W31542,-4.872874,7.735725,14Mo,0.0350130530467009,0.010213576627433952,0.2091468762655486,0.7111005519744287,0.034525942085888765
W31543,4.1565814,5.7715607,5Ery,0.00017870786415712534,0.005783214119279576,0.15733877845913297,0.10918382830227462,0.7275154712551567
W31544,-6.354317,7.4178677,13Baso,0.036274138313200054,0.003877870355576146,0.11872315053688608,0.7978275406736807,0.04329730012065806
W31545,-2.497124,7.3997607,12Baso,0.006518916935385287,0.030311507055674373,0.7092099445080975,0.24289899007413832,0.011060641426705597
W31546,-5.871572,10.863985,16Neu,0.0015092993306632624,0.0047307699198324065,0.06005503501538067,0.8785870238859377,0.05511787184818701
W31547,-2.0313432,4.8528113,11DC,0.276782048591261,0.22159672570547093,0.37847369195150865,0.08672686556224338,0.03642066818951711
W31548,-3.0954647,6.984994,13Baso,0.020743880758993548,0.046546098668743874,0.6043009909194715,0.2999931086609525,0.02841592099183947
W31549,-5.858094,7.624063,13Baso,0.03855904184072636,0.004819515470962711,0.1338937791407889,0.7828956565477918,0.03983200699973117
W31550,7.2828546,6.7081904,2Ery,2.9192858980072138e-05,0.004652714572180299,0.008139282639987061,0.13012961289560834,0.8570491970332452
W31551,6.222214,6.116078,2Ery,1.830625783988596e-05,0.004519514689523283,0.013804682586830326,0.12922860920854756,0.8524288872572598
W31552,-5.045147,7.8801513,14Mo,0.03207155774457458,0.010272954680469116,0.20693652267431162,0.7153664693844604,0.035352495516185294
W31553,-0.47799045,4.3771305,7MEP,0.0035343350636186464,0.05398292200517187,0.8666218211831719,0.005081428156262608,0.07077949359177586
W31554,6.2524843,5.6601467,4Ery,1.7745962413739554e-05,0.004499638110651339,0.027493593738559165,0.12732406874494237,0.8406649534434344
W31555,2.4904454,5.1786323,6Ery,0.0007121834902294658,0.01343616915325557,0.4655345572805906,0.06358060210237786,0.4567364879735474
W31556,-4.7610703,7.457248,13Baso,0.03488069740616699,0.018184991775733794,0.2646625030786001,0.6488649531682307,0.033406854571269254
W31558,-4.575172,8.281192,14Mo,0.02563623935232878,0.015774409589270386,0.251168689326009,0.6728402330713996,0.034580428660993194
W31559,-6.016952,7.5207667,14Mo,0.04047475051216083,0.0037555220212408067,0.11890018066174989,0.7956654868128596,0.04120405999198983
W31560,-0.021945689,4.858086,6Ery,0.003897531386632645,0.04651748893200072,0.8323712109340545,0.0149729853497713,0.10224078339754177
W31562,-1.8009598,6.0724363,12Baso,0.005018180051176399,0.06806499060973416,0.8102221296557655,0.10066003245779079,0.016034667225534142
W31563,5.4975524,4.188285,6Ery,1.697505209871337e-05,0.004352801413067135,0.034628399367762845,0.12669689009670382,0.8343049340703684
W31564,-3.7606447,8.001924,14Mo,0.019145152803390443,0.023556137459629103,0.4356673667206098,0.4974666167284886,0.024164726287883045
W31565,6.7236533,5.4436502,2Ery,2.7244641950289207e-05,0.0046360362277251665,0.007512629468397086,0.13029814955637664,0.8575259401055517
W31566,-5.3313904,9.346571,13Baso,0.01906746138743929,0.010773354788642771,0.19511373897015893,0.7346448952841365,0.040400549569623564
W31567,-5.434622,7.7287846,13Baso,0.04226509614669197,0.006877957586768714,0.1514477298148727,0.7620787029454567,0.03733051350621094
W31568,-5.48702,8.594429,14Mo,0.028849514321886753,0.006663807539810806,0.15799469046732761,0.7671970782997464,0.03929490937122945
W31569,0.11208733,4.3361025,7MEP,0.0031288650274229873,0.04300874370219055,0.8307813043259397,0.006255384157695205,0.11682570278675257
W31570,-0.35714623,4.9803634,7MEP,0.0037103277772613233,0.05240780034596589,0.860867043421644,0.01035182737387256,0.0726630010812571
W31571,-6.053581,10.364436,15Mo,0.004363576961312443,0.006120533561979747,0.09343183467323117,0.8442345075331316,0.05184954727034618
W31572,3.8075042,5.561493,5Ery,0.00019125712768279293,0.005909214224035826,0.23747629002062806,0.09827650006085113,0.6581467385668032
W31573,3.2636156,5.2720504,5Ery,0.0003206109628299435,0.009049421179272054,0.32286905558476,0.08511235577821394,0.5826485564949251
W31575,2.6900773,5.0638456,5Ery,0.0009222716063949566,0.01530134568329392,0.49465261443056713,0.06019528517415471,0.4289284831055903
W31576,4.89974,5.5042763,5Ery,1.2974432645585658e-05,0.004351433181224891,0.06174455501658319,0.12242698569765835,0.811464051671889
W31577,-7.403586,10.556179,15Mo,0.0038786618817054216,0.003945660909205036,0.033110888844122575,0.8993635135077346,0.05970127485723337
W31578,8.187921,6.8706675,1Ery,3.353463770584223e-05,0.004703055626838721,0.00410670456712404,0.13079383902760217,0.8603628661407302
W31580,-4.8055277,7.187372,13Baso,0.028584596721556464,0.013140745141144052,0.2603180164201303,0.66127563757118,0.03668100414599015
W31581,-5.050185,6.1764174,10GMP,0.02863451628725081,0.015482503279852615,0.3010936701766509,0.6115926995329388,0.0431966107233078
W31583,-1.3203542,7.13976,12Baso,0.005391314795788603,0.020699469694291876,0.7021699774033172,0.15742244265695216,0.11431679544965109
W31586,7.9833117,4.4556274,4Ery,4.0974729439229184e-05,0.004837389566684033,0.0020794203746968866,0.13122598570553717,0.8618162296236436
W31587,-0.561962,4.532533,7MEP,0.006634586678154515,0.07070170214526883,0.8501435745035685,0.008595548172373528,0.06392458850063562
W31588,-7.7992315,11.06002,15Mo,0.002563138410589702,0.003612824874449618,0.014018077825465351,0.9167907242080782,0.06301523468141822
W31589,-2.6332886,3.9561276,19Lymph,0.003756902975427902,0.7814177769055772,0.024842915464489926,0.12624414797951194,0.0637382566749938
W31590,-7.9769855,7.1444573,13Baso,0.049379870668527504,0.0007222194934795808,0.05875448859045991,0.8414548281327845,0.0496885931147496
W31591,-7.6036777,7.563788,13Baso,0.03976718347904423,0.0016440158596281033,0.07930296776721275,0.8309261627117366,0.048359670182379286
W31593,8.165981,2.9717185,3Ery,4.711030339527234e-05,0.004938554679489205,0.0005720873850469156,0.1315404123967229,0.8629018352353467
W31594,6.508781,5.445412,3Ery,2.4466075255671994e-05,0.004603919817785361,0.011319160309596761,0.12967370418506668,0.8543787496122963
W31595,-6.1638117,10.515844,15Mo,0.005093143732661441,0.00800362321244823,0.11624326495727254,0.8197308329130323,0.050929135184586506
W31596,-5.9328628,11.214544,16Neu,0.00045977087308809,0.004603704488201975,0.04942544224734355,0.8889126670934356,0.05659841529793186
W31597,-6.7857256,7.2397017,13Baso,0.04399213068445702,0.0025431455820501205,0.09413422407089603,0.8146187422443275,0.04471175741827027
W31598,8.164842,5.827756,2Ery,3.639552836504085e-05,0.004756748596833316,0.0032759419038826984,0.13097442887519609,0.8609564850957238
W31599,-6.9364576,10.554101,15Mo,0.003313365872085468,0.004623436489422115,0.05503337619262377,0.8798148699095609,0.0572149515363088
W31600,-1.5295837,5.962796,17Neu,0.004825550953111455,0.06704436405496486,0.8289233737896538,0.07881792823762644,0.020388782964644456
W31601,-6.4056497,9.908239,15Mo,0.009260637639938469,0.00606926119440717,0.12634836568905503,0.8091883428872979,0.04913339258930232
W31602,-4.925856,6.5746613,13Baso,0.031121513742583623,0.015270507563190164,0.29671059896806556,0.6179932643171075,0.038904115409054085
W31603,-5.852114,10.299813,16Neu,0.00558794462181187,0.005698350674036288,0.08467605007807169,0.8522907407864367,0.051746913839644366
W31604,0.97442895,4.364757,6Ery,0.0025172923126576883,0.037256106426894836,0.7722700232123068,0.014254581426775336,0.17370199662136626
W31605,5.180549,4.3530216,5Ery,8.500550679142598e-05,0.004403344290600106,0.058638184960295534,0.12507578784060552,0.8117976774017084
W31606,-7.6233096,9.198797,15Mo,0.02191527172523468,0.0024217869418468076,0.04608202844330463,0.8744888226717437,0.055092090217871315
W31607,-1.9791483,6.982298,9GMP,0.008269082564020905,0.009835358368759173,0.5004470634743814,0.23947333214849523,0.24197516344434425
W31608,-7.2618904,7.524118,13Baso,0.038120810513418375,0.002233520713390741,0.09293442840126472,0.8200424535131272,0.04666878685879986
W31609,-8.629533,10.023303,15Mo,0.007957295150630593,0.0028610136393917057,0.005450719910357794,0.918614285021191,0.06511668627842995
W31611,-5.2500753,7.4970527,13Baso,0.05670292728875595,0.013930815220277061,0.21013835037597217,0.685465352363571,0.033762554751424895
W31613,0.053532135,5.8370705,6Ery,0.004581929311653566,0.03237177245825015,0.7492036242706746,0.06556301779400325,0.14827965616541947
W31614,-0.46755624,4.7205005,7MEP,0.006731888785197134,0.06382158581124384,0.8479258533315379,0.007729886660995605,0.07379078541102647
W31615,-2.7126877,6.2315354,12Baso,0.013063689166735901,0.037525455102922496,0.6720461822986017,0.2263570725654076,0.051007600866333255
W31617,-6.803853,10.3379345,15Mo,0.005594696151084505,0.004202844783352665,0.05420393248552952,0.880323246953618,0.055675279626416364
W31618,7.6905723,7.3777757,2Ery,2.9586467139060562e-05,0.004647225553335978,0.006650460336776571,0.13035163978905537,0.8583210878536941
W31620,-2.723529,6.4876857,13Baso,0.04773835745761328,0.07909794208093217,0.6133262905054423,0.22845481736352044,0.0313825925924928
W31621,-1.4109138,6.4345956,10GMP,0.01119480018110816,0.025336711963489675,0.6364249818141746,0.19013368560495406,0.13690982043627453
W31622,-5.5537415,8.85372,14Mo,0.022703184084998294,0.006379550878892066,0.1413506011188986,0.7865583312942366,0.04300833262297537
W31623,-5.6230397,8.382898,14Mo,0.035718464561941346,0.006224661551674573,0.1397083219521214,0.7788680679618509,0.03948048397241277
W31624,-6.4739804,10.067204,14Mo,0.007358043837101105,0.006771359798718283,0.11334755945386724,0.8223181661492026,0.05020487076111178
W31625,-7.486596,10.843519,15Mo,0.0028119867243548992,0.003985989290809161,0.02888180896675903,0.9036707136278118,0.06064950139026613
W31626,3.339511,5.2456474,5Ery,0.00022856552857477696,0.006664337393958063,0.26966203227989116,0.09338970976596096,0.630055355031616
W31628,-6.7413282,11.226926,16Neu,0.001117342368941491,0.004056638702815448,0.03798982950446603,0.8986067323682938,0.05822945705548431
W31629,4.68513,5.6663284,5Ery,2.243158852717656e-05,0.004509908207145606,0.0901945191800453,0.11818371668876011,0.7870894243355226
W31630,-6.2095485,8.713987,14Mo,0.020446474991730485,0.004379820854663738,0.10398547045276604,0.8238043598328557,0.04738387386798507
W31631,-6.036057,8.5252075,13Baso,0.03448609434137534,0.0049226679965592626,0.12102174242299624,0.7972335402254935,0.04233595501357656
W31632,-8.341787,10.744394,15Mo,0.00429966749691805,0.0032411091567123716,0.001042115385377902,0.9261442610034206,0.06527284695757209
W31634,7.9931855,6.911534,2Ery,3.1612410008754705e-05,0.004678215540196863,0.004973911926326296,0.13064348057223354,0.8596727795512354
W31635,7.188834,7.061003,2Ery,3.629085173278029e-05,0.0047244198605088765,0.01176589674338024,0.129523739011801,0.8539496535325781
W31636,6.830683,7.1414394,2Ery,2.5006239008667188e-05,0.004591123400292934,0.011013783786855571,0.12962033210760338,0.8547497544662404
W31638,-4.685909,7.869067,13Baso,0.04050369512338696,0.012615740674009208,0.214600049709792,0.6989637897290174,0.033316724763795345
W31639,-4.741317,6.814408,13Baso,0.03769027396866091,0.01701011045697785,0.2826478722578418,0.624620179287074,0.038031564029446296
W31640,4.421915,4.348568,5Ery,4.3877459186333834e-05,0.004129390963239426,0.10602273237481713,0.11772948401621519,0.7720745151865428
W31641,4.1440353,5.444391,5Ery,0.00016428641232486065,0.006096533500624749,0.20971933072069782,0.10157830917105391,0.6824415401952996
W31642,-2.4726517,6.0270333,9GMP,0.014248556483688047,0.05852414231150808,0.7331574674441238,0.1545627349106853,0.039507098849995724
W31644,-6.2710357,8.452117,14Mo,0.03622075415784949,0.004057999364803561,0.11512645787063257,0.8026319656484551,0.04196282295826029
W31645,-0.74438226,4.825478,7MEP,0.0036747909239960327,0.06580175345534642,0.8517644300053313,0.012268190428261272,0.06649083518706593
W31646,-4.9303064,7.509936,14Mo,0.02612160579720486,0.010023764369201878,0.21267065227170687,0.7113091846558538,0.03987479290603356
W31647,-4.596702,2.6500995,11DC,0.8325104388414013,0.032535395382946315,0.004250148095113936,0.1302647590069038,0.0004392586736357954
W31648,-6.049637,10.97302,16Neu,0.0024892685599780104,0.005636501875668165,0.07185794268950765,0.8660527560500438,0.053963530824803346
W31649,8.968511,5.2973013,2Ery,4.0692611178872156e-05,0.0048217309993832495,0.0019614910603735795,0.13121515330028957,0.8619609320287757
W31650,5.595618,6.239392,2Ery,6.196510923402245e-06,0.004397467849381058,0.02908527705910927,0.12682816936757516,0.8396828892130122
W31651,-0.87282467,4.8185954,10GMP,0.008333079740760111,0.07269112588347659,0.8400718144251911,0.016816644267064987,0.06208733568350818
W31652,-0.6143479,7.237248,8Mk,0.005061343759182883,0.0063584792041730355,0.7320460180004228,0.14510610229215845,0.11142805674406371
W31653,6.820044,7.0223627,2Ery,2.613749978511959e-05,0.004605361418466604,0.00995635689766899,0.1298035136085594,0.8556086305755207
W31654,6.013875,5.7931957,5Ery,1.5319125014863608e-05,0.004472258262257347,0.01967763300752983,0.12842004238730567,0.8474147472178933
W31655,-7.8054028,6.9080687,13Baso,0.06800625111624312,0.0009281836033692025,0.06337673568275472,0.8209971309154405,0.04669169868219341
W31656,-5.8382387,7.6890335,13Baso,0.04824106456233255,0.005877275975429204,0.13595289819821227,0.7716886406006929,0.03824012066333405
W31657,-3.7933183,6.698844,12Baso,0.018893899362353153,0.017590945624043567,0.462178252233576,0.4568979690262663,0.04443893375376205
W31658,0.48048556,4.8341584,7MEP,0.0029354664060517004,0.04149128959163263,0.853702127047208,0.0029820260981748966,0.09888909085693355
W31659,0.1768521,4.8799925,7MEP,0.0029442366061266656,0.046393130545996177,0.831191265340379,0.010060055558144375,0.10941131194935476
W31660,-4.6897197,7.7380915,13Baso,0.08373181437134831,0.020345496546286677,0.22270827518023079,0.6433807937241309,0.02983362017800424
W31661,0.41896778,4.1589923,6Ery,0.0031616594489829227,0.0467971730754292,0.8374396345703479,0.005806652200974825,0.10679488070426608
W31662,5.61249,5.3750715,5Ery,1.1365633040327386e-05,0.004420437561352533,0.02763621983968483,0.12725610721353586,0.8406758697523875
W31663,-5.971048,11.547675,16Neu,7.358917466938241e-07,0.004464367929913557,0.04734348398169995,0.8914467029602741,0.0567447092363667
W31664,-5.7256694,8.714139,14Mo,0.031790653410228985,0.005071132819075645,0.12798204690378212,0.7943640120601619,0.04079215480675225
W31665,-5.7084856,7.4370527,13Baso,0.04022533465659533,0.0071480040706697785,0.14136496760881484,0.7706024242379739,0.04065926942594723
W31666,7.321214,6.220465,2Ery,2.9235960808674684e-05,0.004654424555610218,0.005769558148801774,0.13053418245713871,0.8590125988776417
W31667,-4.528649,8.022072,14Mo,0.034883695638329014,0.0216971815525259,0.26742636340995274,0.6445327437400119,0.03146001565918138
W31668,5.590132,5.9409375,5Ery,2.4381561704190074e-05,0.004593237277294433,0.04295190912937929,0.1249944695759849,0.8274360024556383
W31669,-0.6285805,4.6838384,7MEP,0.003723981669703671,0.06392174058360742,0.8558539287729052,0.01598439645473353,0.06051595251905099
W31670,-5.4551597,6.525617,10GMP,0.041913161531651984,0.012411083052640782,0.23040446293946695,0.6797008210708306,0.03557047140541063
W31671,-2.7566824,3.740059,19Lymph,0.0006157867099866625,0.7954683858976067,0.012102299505280164,0.12742718854352203,0.06438633934360523
W31674,-3.2877152,7.6155806,14Mo,0.018135189929090613,0.03203398647276333,0.5123957908111086,0.41084430847131526,0.026590724315723076
W31676,7.779593,4.6872163,4Ery,3.8994035343871865e-05,0.004803991469595609,0.0026542963307670067,0.13111829215638146,0.8613844260079131
W31678,-7.4841933,9.380509,14Mo,0.01645226500523751,0.003093975904077651,0.06662414846781987,0.8592213832176337,0.05460822740523228
W31681,-1.7501423,7.2888126,12Baso,0.006722707802078091,0.023060417370595013,0.6741616865427326,0.2020922997190768,0.09396288856551849
W31682,-3.2473085,5.752721,9GMP,0.012096311245924737,0.04436160461464319,0.553947505223521,0.2909649066887893,0.09862967222712282
W31683,-8.657224,9.978555,15Mo,0.007892341504199606,0.0028464410618646574,0.003325213643770321,0.9204777307741937,0.06545827301597279
W31684,-2.2433412,7.17581,17Neu,0.005074779052251694,0.04154497284127315,0.7889271197203108,0.1638307904669256,0.0006223379192397094
W31685,0.21918678,5.439801,7MEP,0.0028652548907787513,0.039645218752477,0.8399330237183087,0.015080344571092726,0.10247615806734382
W31686,-6.42364,11.040113,16Neu,0.0023163391411733926,0.005226270707195197,0.0617566938712825,0.8755385984136204,0.05516209786672957
W31687,-7.9723344,6.774705,13Baso,0.05803198721807159,0.0009370577554784282,0.062063682329525534,0.8303639230270519,0.048603349669873584
W31689,7.435952,3.016966,3Ery,4.668134198418697e-05,0.004922641162125287,0.001362144870528395,0.1314630945409028,0.8622054380844604
W31690,-6.79717,10.963474,15Mo,0.001437271396468462,0.004101404751698987,0.037550786206680994,0.8982936778132407,0.05861685983191186
W31691,6.8439713,5.2974095,3Ery,2.9941543795624284e-05,0.004672439512249431,0.0059261503279417925,0.13054882569866574,0.8588226429173483
W31692,1.5565238,5.2910457,7MEP,0.0022903138721906136,0.025853408719187135,0.6933108368391787,0.03662377881904702,0.24192166175039753
W31693,-0.54474074,7.3995886,8Mk,0.005081485937186911,0.007912331556023564,0.7556920971539886,0.13310389681114923,0.09821018854165271
W31694,-2.9966266,3.7676973,19Lymph,0.001234104553200509,0.7927470648980404,0.014559073436463128,0.12722111116546497,0.06423864594683212
W31695,6.247897,5.522011,3Ery,1.876137707297566e-05,0.004533514870654392,0.014531332821353889,0.12918480176219968,0.8517315891687199
W31696,-5.589822,7.7429624,13Baso,0.06545537135101621,0.009867965806129036,0.15515828082902602,0.7340691248140271,0.03544925719980264
W31697,-2.9624557,6.3752747,9GMP,0.01598128823994752,0.03126702655503892,0.6174199925327428,0.28195595533678136,0.05337573733549024
W31698,6.081563,4.2830596,3Ery,2.583527829399697e-05,0.004599881115773888,0.011879898283207258,0.1297734862222011,0.8537208991005247
W31699,6.3631945,4.797993,3Ery,2.3981955638543528e-05,0.004590221178592995,0.010055394715906166,0.12994488429397244,0.8553855178558908
W31700,8.684403,6.2729254,2Ery,3.659523803111919e-05,0.0047525145756338524,0.0031318104332520545,0.13098090797117867,0.8610981717819053
W31701,-5.776949,11.079991,16Neu,0.0010223606525246313,0.004880062649360661,0.062354670263109854,0.8769749777218536,0.05476792871315228
W31702,-7.0143127,7.777611,14Mo,0.048799213952611616,0.0016471003912744162,0.07823354884323676,0.8252051065739496,0.046115030238928566
W31703,-6.107084,11.554751,16Neu,0.00030243534326139954,0.00445973434831487,0.04886953098851168,0.8898595221990198,0.056508777120893215
W31704,2.260501,5.504329,6Ery,0.0012505808345867396,0.019830057556661933,0.5931698851377455,0.045182843788275584,0.3405666326827312
W31705,-6.355024,7.6344614,14Mo,0.043142839991975296,0.004149522797035519,0.11672027217178764,0.7944132935277723,0.04157407151143029
W31706,3.696375,5.02162,5Ery,0.00025515880062357255,0.005996402739492362,0.2652490917139027,0.09648228651455618,0.6320170602314261
W31707,-5.675985,7.910177,14Mo,0.040103048991985676,0.0069177060536392875,0.1385192182855474,0.7753873481269474,0.03907267854188128
W31708,-6.2356806,8.427018,14Mo,0.026359749445778385,0.00453218564999898,0.12945099337830004,0.7950461719119558,0.04461089961396776
W31709,-1.8412404,4.5503674,19Lymph,0.03951858004270142,0.4451776885239726,0.3781654386023938,0.08356953068989206,0.05356876214104102
W31711,-5.1650705,10.214824,15Mo,0.0072083278464293654,0.007636136503565263,0.13706586162502427,0.8019047391051034,0.04618493491987872
W31712,-3.108485,7.357635,13Baso,0.019143290320716377,0.03836945564452758,0.5553403186018053,0.364021314628975,0.02312562080397661
W31713,-6.1724257,10.031924,14Mo,0.006734578043662534,0.005445514064696286,0.102015842603338,0.8353314770046308,0.05047258828367335
W31714,-5.249485,7.0442147,13Baso,0.03566530386021673,0.010431219930990587,0.20747032219608275,0.7090693893748025,0.03736376463790857
W31715,-2.300348,7.2189074,17Neu,0.006461800054488655,0.040900392763725285,0.7588000953069218,0.19054967463026576,0.0032880372445994034
W31716,-4.968935,7.839912,14Mo,0.0367931841024823,0.014150247282015744,0.2064118589102577,0.707878449680718,0.03476626002452718
W31717,7.476381,7.3811193,1Ery,2.9081838632443676e-05,0.0046390441968543715,0.0059527165054407685,0.13045977746667262,0.8589193799924009
W31718,6.1450305,6.560949,2Ery,2.0282785449650358e-05,0.004543778466174835,0.01321656559613968,0.12930248640133615,0.8529168867509006
W31719,4.711609,4.915544,5Ery,3.4989531340656153e-06,0.0041026129034871925,0.06713787984996175,0.12200542167441666,0.8067505866190013
W31720,-0.27022758,3.9048276,6Ery,0.0034493941537848223,0.055916732597106895,0.8543007944604847,0.002449521996229495,0.08388355679239505
W31721,-8.830488,8.810871,15Mo,0.0274156560644474,0.0015187985013075448,0.017550183027689084,0.8935523041556425,0.05996305825091445
W31722,-4.226823,6.543926,10GMP,0.025874346374032808,0.02323211916375387,0.4337155538670695,0.46790618427494546,0.04927179632019938
W31723,1.0164475,4.7493134,6Ery,0.002291085968346448,0.03434952688245771,0.7496335697522378,0.019346946317036602,0.19437887107992227
W31724,-2.4273486,6.243139,10GMP,0.022747197966906583,0.06619693686463804,0.7023700398460386,0.17840881156853572,0.030277013753881952
W31725,0.0017851137,4.0126367,7MEP,0.0039427146643755025,0.05165333134349335,0.8491265215124881,0.0038261497249498255,0.09145128275469411
W31726,-5.220537,8.976962,14Mo,0.029002689186004148,0.007519539682282032,0.1571139969230497,0.7679237698673956,0.03844000434126939
W31727,-7.110147,6.987185,13Baso,0.03921377153485049,0.0032802242025288656,0.13148993545402524,0.7806239352078068,0.04539213360078955
W31728,6.4754224,6.117132,2Ery,2.2363849842670746e-05,0.004565522523895886,0.009803490914823921,0.12987441509473455,0.855734207616704
W31729,-8.559631,9.314204,14Mo,0.018301224182698927,0.002060812114178636,0.01963520462821517,0.8980462023639715,0.06195655671093678
W31730,-6.5295553,8.765667,14Mo,0.028702374737810392,0.003369184505580655,0.09824794201436053,0.8237758723553225,0.04590462638692694
W31731,-0.54774183,4.1425486,6Ery,0.009834188578074401,0.05811053854138082,0.8312993947785016,0.010964607190135292,0.08979127091190887
W31732,-2.4829993,6.2003107,13Baso,0.019492518127479947,0.06136569023514622,0.7289916440929556,0.15515492746036236,0.034995220084056845
W31733,-5.4158664,8.264204,14Mo,0.03924397874211743,0.008895205968138684,0.1707483567285914,0.744934124723943,0.03617833383721043
W31734,-3.706781,8.185308,14Mo,0.028634540190466566,0.03305673722348374,0.4587729732633388,0.45555368002600455,0.02398206929670733
W31735,6.5170727,6.364841,2Ery,2.2294437000696795e-05,0.004566902082090117,0.012375457374849007,0.12946124172311865,0.8535741043829426
W31736,3.9567988,5.115087,6Ery,0.000552902619848967,0.0053805562365496235,0.22030451621206093,0.11212995336958732,0.6616320715619541
W31737,-5.162831,6.5388227,13Baso,0.029826243558554316,0.01197138410986088,0.24696799583935367,0.6697217375046757,0.04151263898755642
W31738,-2.6903832,5.9646463,10GMP,0.022026569014118175,0.08162633055309275,0.6579755894635896,0.20217462663562513,0.036196884333575326
W31739,-5.81906,10.34866,15Mo,0.004863493714603538,0.005152881853208368,0.07853561367077581,0.8591306807133962,0.05231733004801717
W31740,-6.1535335,11.370471,16Neu,0.0007463057320011165,0.004424964586851332,0.048116297094507654,0.8900738186789303,0.05663861390771063
W31741,-3.8145728,6.4268446,10GMP,0.017444347436957372,0.019789115461350003,0.4864429902595049,0.39672576343708416,0.07959778340510457
